enroll_id,student_id,course_id,enroll_date,status,attendance_rate,homework_completion_rate
2802,941,3,2025-04-03,no_show,72.0,67.2
2803,941,5,2025-08-02,active,56.6,44.7
2804,941,3,2025-03-11,no_show,98.0,41.7
2805,942,5,2025-06-05,active,74.1,38.4
2806,942,4,2025-05-25,no_show,97.6,82.3
2807,942,3,2025-06-02,dropped,80.4,93.3
2808,942,3,2025-05-18,active,45.6,91.9
2809,943,1,2025-06-19,active,55.9,80.9
2810,943,4,2025-01-17,completed,79.1,32.1
2811,943,4,2025-07-07,dropped,53.4,95.3
2812,944,4,2025-04-11,no_show,98.4,37.4
2813,944,4,2025-03-16,no_show,61.5,90.8
2814,944,3,2024-12-30,dropped,40.7,45.0
2815,944,4,2025-03-09,dropped,83.8,75.1
2816,945,5,2024-11-11,dropped,67.6,32.9
2817,945,1,2025-05-22,dropped,71.7,70.4
2818,946,4,2025-07-30,completed,49.8,83.6
2819,946,2,2024-12-29,dropped,97.1,95.0
2820,946,3,2024-11-08,completed,97.2,81.8
2821,946,1,2025-07-11,dropped,86.4,55.2
2822,947,3,2025-04-19,no_show,58.7,55.8
2823,947,4,2024-12-16,active,77.8,78.3
2824,948,3,2025-04-28,completed,58.8,64.9
2825,948,5,2025-02-17,active,56.6,67.0
2826,948,2,2025-01-07,dropped,68.7,83.9
2827,949,2,2025-01-06,no_show,96.7,32.9
2828,949,4,2024-11-13,no_show,46.6,49.8
2829,949,1,2025-05-18,active,75.6,89.0
2830,949,4,2025-07-11,completed,70.1,45.3
2831,950,5,2025-08-29,completed,73.4,39.7
2832,950,3,2025-03-24,dropped,75.3,57.0
2833,950,3,2025-06-12,active,65.5,61.5
2834,950,2,2024-09-19,completed,42.3,43.5
2835,950,4,2025-08-27,completed,50.5,86.1
2836,951,5,2024-11-12,no_show,67.6,93.4
2837,952,1,2024-12-11,completed,69.9,30.1
2838,952,5,2025-03-14,dropped,48.6,97.3
2839,952,5,2025-03-07,completed,78.9,99.3
2840,952,4,2024-09-13,completed,86.0,39.3
2841,952,1,2025-08-20,completed,47.3,72.4
2842,953,4,2025-08-20,no_show,51.2,49.5
2843,953,1,2024-12-24,active,58.2,95.0
2844,954,4,2025-08-22,no_show,49.1,62.7
2845,954,1,2025-07-23,dropped,90.8,83.9
2846,954,2,2024-09-02,active,76.9,96.6
2847,954,4,2025-02-04,dropped,45.9,61.8
2848,955,2,2025-01-04,dropped,89.7,71.4
2849,955,3,2025-04-21,active,91.3,88.7
2850,955,1,2024-11-08,dropped,74.7,37.7
2851,955,4,2024-11-12,active,73.8,79.0
2852,955,3,2025-04-10,no_show,80.5,66.9
2853,956,3,2025-02-04,no_show,96.7,77.0
2854,956,2,2025-05-20,no_show,75.4,62.7
2855,956,3,2025-03-30,dropped,63.9,69.9
2856,956,3,2025-07-27,dropped,77.5,46.8
2857,956,1,2024-09-21,dropped,76.1,91.6
2858,957,5,2024-09-09,completed,99.4,31.8
2859,957,2,2025-05-24,no_show,75.7,31.6
2860,957,1,2024-09-20,no_show,73.6,37.9
2861,957,4,2025-08-13,no_show,88.9,71.2
2862,958,3,2025-02-21,dropped,93.8,56.0
2863,959,4,2025-05-26,completed,61.8,51.0
2864,959,4,2025-06-02,no_show,56.7,95.1
2865,959,4,2025-01-09,completed,73.6,72.1
2866,959,3,2025-01-16,active,58.9,86.5
2867,959,5,2024-10-21,active,67.3,81.6
2868,960,2,2025-07-01,completed,81.7,47.9
2869,960,5,2025-05-08,no_show,41.2,51.5
2870,961,2,2025-02-02,completed,59.3,68.0
2871,961,2,2025-05-13,active,92.5,65.8
2872,961,3,2025-06-21,completed,86.5,88.3
2873,962,2,2024-12-06,dropped,42.4,52.3
2874,963,2,2024-12-16,dropped,56.4,63.3
2875,963,5,2024-09-28,no_show,42.4,93.7
2876,963,5,2025-05-04,active,41.6,96.0
2877,963,5,2024-12-29,completed,45.2,30.4
2878,963,2,2024-10-26,dropped,59.5,50.8
2879,964,2,2025-07-22,dropped,70.6,93.4
2880,964,4,2024-12-29,completed,82.5,93.4
2881,964,4,2024-10-05,dropped,51.2,48.8
2882,964,3,2024-09-28,active,99.7,92.2
2883,965,3,2025-06-08,completed,70.4,49.8
2884,966,5,2025-06-01,completed,68.7,52.3
2885,967,4,2024-11-21,completed,82.7,53.0
2886,967,5,2025-08-25,completed,70.3,46.2
2887,968,1,2025-03-05,completed,83.1,65.9
2888,968,5,2025-04-22,completed,51.1,70.7
2889,968,4,2025-03-17,completed,40.6,81.9
2890,968,3,2024-10-29,active,52.9,99.0
2891,969,4,2025-08-13,active,53.4,97.8
2892,970,2,2025-06-29,no_show,74.8,47.1
2893,970,5,2025-06-03,no_show,63.0,57.9
2894,971,2,2025-04-05,dropped,49.2,36.1
2895,971,1,2025-04-08,active,78.2,82.7
2896,971,1,2024-12-20,completed,75.0,66.4
2897,971,1,2025-05-07,dropped,88.4,57.0
2898,971,1,2025-02-10,dropped,73.1,94.7
2899,972,4,2025-04-27,active,91.7,64.3
2900,972,1,2024-12-19,dropped,62.1,58.5
2901,973,5,2024-12-06,active,83.0,37.0
2902,974,5,2024-09-13,dropped,79.2,31.9
2903,974,2,2025-02-08,completed,41.9,59.7
2904,974,3,2025-04-07,dropped,44.6,66.4
2905,975,5,2024-09-20,completed,45.6,33.2
2906,975,2,2025-04-21,no_show,93.4,81.7
2907,976,5,2025-02-19,no_show,46.2,63.2
2908,977,2,2024-12-03,dropped,98.9,44.8
2909,978,2,2025-06-01,dropped,99.8,90.1
2910,978,1,2024-08-29,active,40.6,62.0
2911,978,4,2024-09-12,active,82.4,75.0
2912,978,1,2024-12-29,dropped,65.1,42.5
2913,979,5,2025-03-18,dropped,63.8,34.0
2914,979,3,2025-04-01,active,41.7,70.4
2915,979,3,2025-02-07,completed,78.9,52.0
2916,979,2,2025-01-20,dropped,48.2,87.0
2917,979,3,2025-05-30,dropped,93.2,80.8
2918,980,2,2025-03-11,completed,84.1,40.7
2919,980,1,2025-01-02,dropped,73.2,42.9
2920,980,1,2025-06-22,completed,56.5,40.4
2921,981,4,2025-05-25,active,84.5,83.4
2922,981,3,2025-08-10,no_show,77.4,72.5
2923,982,2,2025-05-20,dropped,74.7,86.4
2924,982,3,2025-06-06,dropped,78.9,92.4
2925,983,4,2024-12-28,active,58.8,37.8
2926,984,2,2025-08-26,active,96.5,61.4
2927,984,3,2025-03-22,active,68.3,93.1
2928,985,5,2025-01-26,dropped,67.7,69.2
2929,985,5,2025-02-11,dropped,82.6,78.6
2930,986,1,2025-05-04,completed,85.8,57.3
2931,986,4,2025-01-31,no_show,81.5,67.7
2932,986,2,2025-01-24,completed,71.9,97.0
2933,986,5,2025-08-06,completed,63.5,54.3
2934,987,4,2024-10-01,active,84.9,56.4
2935,987,5,2025-03-21,no_show,68.1,55.4
2936,988,4,2024-11-11,no_show,85.4,44.6
2937,988,3,2024-09-23,completed,57.6,50.2
2938,989,1,2024-12-30,dropped,87.6,42.1
2939,990,4,2024-09-28,no_show,59.9,84.4
2940,990,2,2025-03-09,dropped,88.1,70.9
2941,990,5,2025-04-14,dropped,59.8,92.6
2942,990,5,2025-03-06,active,70.0,73.8
2943,991,1,2024-12-30,dropped,51.3,39.5
2944,992,3,2025-04-22,dropped,81.3,67.8
2945,992,1,2025-02-13,active,87.7,68.3
2946,992,3,2025-06-05,completed,90.5,39.6
2947,993,3,2025-07-27,active,97.0,74.1
2948,993,5,2025-04-23,dropped,92.9,89.3
2949,993,2,2024-12-07,dropped,84.7,44.0
2950,993,1,2024-09-17,dropped,59.4,96.3
2951,993,1,2025-03-09,no_show,78.7,72.7
2952,994,4,2025-05-09,dropped,54.3,49.9
2953,995,2,2025-08-28,no_show,92.2,47.2
2954,995,2,2024-09-19,dropped,68.4,39.4
2955,995,2,2024-10-01,completed,61.5,42.0
2956,995,1,2025-01-16,active,98.5,90.9
2957,995,4,2024-11-02,no_show,95.8,51.3
2958,996,2,2025-03-16,active,87.0,39.1
2959,996,4,2025-03-03,dropped,58.7,39.3
2960,996,1,2025-08-24,completed,78.4,64.5
2961,996,4,2025-04-07,completed,90.8,66.8
2962,996,4,2024-11-04,completed,69.0,96.1
2963,997,2,2025-06-21,completed,58.3,76.9
2964,997,4,2025-07-16,completed,74.5,65.8
2965,998,2,2025-02-17,completed,45.5,91.2
2966,998,4,2025-05-16,dropped,89.3,33.6
2967,998,2,2024-12-04,completed,73.6,65.0
2968,998,5,2025-08-28,no_show,84.6,65.3
2969,999,1,2025-01-09,dropped,91.6,62.7
2970,999,3,2024-12-14,active,85.9,37.7
2971,1000,5,2025-03-09,active,74.2,98.6
2972,1000,4,2025-07-11,no_show,63.9,66.6
2973,1000,5,2025-05-27,dropped,53.7,66.2
2974,1000,2,2025-03-09,dropped,63.3,37.2
2975,1000,3,2024-10-21,dropped,66.6,82.7
